0, ML, 79, OFFSET, 2667825
1532, ML, 2, OFFSET, 487
1533, ML, 1, OFFSET, 576
1534, ML, 0, OFFSET, 596
1535, ML, 0, OFFSET, 545
1536, ML, 2, OFFSET, 588
1537, ML, 2, OFFSET, 569
1538, ML, 3, OFFSET, 509
1539, ML, 8, OFFSET, 463
1540, ML, 10, OFFSET, 586
1541, ML, 2, OFFSET, 564
1542, ML, 2, OFFSET, 547
1543, ML, 2, OFFSET, 682
1544, ML, 3, OFFSET, 547
1545, ML, 4, OFFSET, 589
1546, ML, 2, OFFSET, 487
1547, ML, 0, OFFSET, 542
1548, ML, 0, OFFSET, 511
1549, ML, 1, OFFSET, 519
1550, ML, 2, OFFSET, 497
1551, ML, 5, OFFSET, 523
1552, ML, 0, OFFSET, 567
1553, ML, 0, OFFSET, 554
1554, ML, 1, OFFSET, 596
1555, ML, 2, OFFSET, 560
1556, ML, 2, OFFSET, 504
1557, ML, 0, OFFSET, 529
1558, ML, 1, OFFSET, 513
1559, ML, 1, OFFSET, 537
1560, ML, 1, OFFSET, 523
1561, ML, 0, OFFSET, 635
1562, ML, 0, OFFSET, 540
1563, ML, 1, OFFSET, 524
1564, ML, 1, OFFSET, 521
1565, ML, 0, OFFSET, 509
1566, ML, 0, OFFSET, 498
1567, ML, 1, OFFSET, 571
1568, ML, 1, OFFSET, 528
1569, ML, 0, OFFSET, 472
1570, ML, 0, OFFSET, 519
1571, ML, 0, OFFSET, 474
1572, ML, 0, OFFSET, 500
1573, ML, 0, OFFSET, 487
1574, ML, 0, OFFSET, 504
1575, ML, 1, OFFSET, 488
1576, ML, 2, OFFSET, 551
1577, ML, 0, OFFSET, 553
1578, ML, 0, OFFSET, 614
1579, ML, 1, OFFSET, 686
1580, ML, 2, OFFSET, 484
1581, ML, 1, OFFSET, 469
1582, ML, 3, OFFSET, 515
1583, ML, 1, OFFSET, 454
1584, ML, 1, OFFSET, 621
1585, ML, 1, OFFSET, 514
1586, ML, 2, OFFSET, 495
1587, ML, 2, OFFSET, 468
1588, ML, 1, OFFSET, 528
1589, ML, 0, OFFSET, 496
1590, ML, 0, OFFSET, 509
1591, ML, 1, OFFSET, 578
1592, ML, 1, OFFSET, 597
1593, ML, 0, OFFSET, 535
1594, ML, 1, OFFSET, 475
1595, ML, 2, OFFSET, 526
1596, ML, 2, OFFSET, 560
1597, ML, 1, OFFSET, 606
1598, ML, 3, OFFSET, 607
1599, ML, 0, OFFSET, 525
1600, ML, 0, OFFSET, 552
1601, ML, 1, OFFSET, 454
1602, ML, 2, OFFSET, 464
1603, ML, 0, OFFSET, 550
1604, ML, 1, OFFSET, 439
1605, ML, 0, OFFSET, 439
1606, ML, 0, OFFSET, 453
1607, ML, 1, OFFSET, 522
1608, ML, 2, OFFSET, 503
1609, ML, 5, OFFSET, 458
1610, ML, 6, OFFSET, 470
1611, ML, 1, OFFSET, 491
1612, ML, 1, OFFSET, 504
1613, ML, 1, OFFSET, 513
1614, ML, 0, OFFSET, 430
1615, ML, 2, OFFSET, 516
1616, ML, 2, OFFSET, 533
1617, ML, 0, OFFSET, 503
1618, ML, 0, OFFSET, 448
1619, ML, 1, OFFSET, 566
1620, ML, 2, OFFSET, 467
1621, ML, 2, OFFSET, 434
1622, ML, 0, OFFSET, 441
1623, ML, 1, OFFSET, 454
1624, ML, 1, OFFSET, 481
1625, ML, 1, OFFSET, 415
1626, ML, 2, OFFSET, 518
1627, ML, 2, OFFSET, 403
1628, ML, 2, OFFSET, 433
1629, ML, 2, OFFSET, 499
1630, ML, 0, OFFSET, 430
1631, ML, 0, OFFSET, 393
1632, ML, 1, OFFSET, 397
1633, ML, 4, OFFSET, 473
1634, ML, 1, OFFSET, 517
1635, ML, 2, OFFSET, 455
1636, ML, 2, OFFSET, 452
1637, ML, 1, OFFSET, 412
1638, ML, 0, OFFSET, 432
1639, ML, 0, OFFSET, 466
1640, ML, 1, OFFSET, 433
1641, ML, 0, OFFSET, 476
1642, ML, 4, OFFSET, 427
1643, ML, 0, OFFSET, 408
1644, ML, 2, OFFSET, 410
1645, ML, 0, OFFSET, 398
1646, ML, 0, OFFSET, 466
1647, ML, 0, OFFSET, 560
1648, ML, 0, OFFSET, 478
1649, ML, 1, OFFSET, 434
1650, ML, 2, OFFSET, 441
1651, ML, 2, OFFSET, 428
1652, ML, 4, OFFSET, 408
1653, ML, 2, OFFSET, 419
1654, ML, 2, OFFSET, 481
1655, ML, 2, OFFSET, 402
1656, ML, 2, OFFSET, 382
1657, ML, 3, OFFSET, 388
1658, ML, 2, OFFSET, 432
1659, ML, 1, OFFSET, 409
1660, ML, 0, OFFSET, 452
1661, ML, 0, OFFSET, 454
1662, ML, 0, OFFSET, 479
1663, ML, 2, OFFSET, 427
1664, ML, 2, OFFSET, 520
1665, ML, 1, OFFSET, 456
1666, ML, 0, OFFSET, 475
1667, ML, 0, OFFSET, 455
1668, ML, 0, OFFSET, 436
1669, ML, 0, OFFSET, 443
1670, ML, 4, OFFSET, 448
1671, ML, 1, OFFSET, 492
1672, ML, 2, OFFSET, 464
1673, ML, 0, OFFSET, 404
1674, ML, 2, OFFSET, 406
1675, ML, 2, OFFSET, 399
1676, ML, 1, OFFSET, 405
1677, ML, 1, OFFSET, 443
1678, ML, 3, OFFSET, 412
1679, ML, 4, OFFSET, 487
1680, ML, 5, OFFSET, 409
1681, ML, 1, OFFSET, 431
1682, ML, 1, OFFSET, 444
1683, ML, 5, OFFSET, 475
1684, ML, 6, OFFSET, 406
1685, ML, 3, OFFSET, 373
1686, ML, 1, OFFSET, 388
1687, ML, 0, OFFSET, 425
1688, ML, 1, OFFSET, 368
1689, ML, 1, OFFSET, 441
1690, ML, 0, OFFSET, 397
1691, ML, 1, OFFSET, 401
1692, ML, 4, OFFSET, 431
1693, ML, 0, OFFSET, 388
1694, ML, 0, OFFSET, 385
1695, ML, 1, OFFSET, 413
1696, ML, 1, OFFSET, 422
1697, ML, 2, OFFSET, 330
1698, ML, 2, OFFSET, 424
1699, ML, 0, OFFSET, 341
1700, ML, 0, OFFSET, 370
1701, ML, 1, OFFSET, 435
1702, ML, 1, OFFSET, 464
1703, ML, 1, OFFSET, 392
1704, ML, 0, OFFSET, 388
1705, ML, 0, OFFSET, 436
1706, ML, 0, OFFSET, 384
1707, ML, 0, OFFSET, 384
1708, ML, 0, OFFSET, 403
1709, ML, 4, OFFSET, 404
1710, ML, 2, OFFSET, 426
1711, ML, 2, OFFSET, 380
1712, ML, 2, OFFSET, 426
1713, ML, 0, OFFSET, 410
1714, ML, 0, OFFSET, 344
1715, ML, 1, OFFSET, 366
1716, ML, 1, OFFSET, 415
1717, ML, 1, OFFSET, 367
1718, ML, 0, OFFSET, 348
1719, ML, 0, OFFSET, 396
1720, ML, 1, OFFSET, 366
1721, ML, 0, OFFSET, 406
1722, ML, 5, OFFSET, 341
1723, ML, 2, OFFSET, 420
1724, ML, 1, OFFSET, 397
1725, ML, 2, OFFSET, 386
1726, ML, 0, OFFSET, 354
1727, ML, 0, OFFSET, 414
1728, ML, 1, OFFSET, 387
1729, ML, 0, OFFSET, 370
1730, ML, 1, OFFSET, 383
1731, ML, 0, OFFSET, 358
1732, ML, 1, OFFSET, 356
1733, ML, 1, OFFSET, 355
1734, ML, 0, OFFSET, 389
1735, ML, 1, OFFSET, 324
1736, ML, 1, OFFSET, 402
1737, ML, 0, OFFSET, 357
1738, ML, 3, OFFSET, 424
1739, ML, 1, OFFSET, 400
1740, ML, 1, OFFSET, 339
1741, ML, 1, OFFSET, 379
1742, ML, 0, OFFSET, 353
1743, ML, 0, OFFSET, 384
1744, ML, 1, OFFSET, 348
1745, ML, 1, OFFSET, 407
1746, ML, 3, OFFSET, 409
1747, ML, 1, OFFSET, 367
1748, ML, 1, OFFSET, 334
1749, ML, 3, OFFSET, 339
1750, ML, 2, OFFSET, 358
1751, ML, 1, OFFSET, 457
1752, ML, 1, OFFSET, 366
1753, ML, 0, OFFSET, 290
1754, ML, 2, OFFSET, 314
1755, ML, 1, OFFSET, 386
1756, ML, 1, OFFSET, 363
1757, ML, 0, OFFSET, 394
1758, ML, 0, OFFSET, 357
1759, ML, 0, OFFSET, 369
1760, ML, 1, OFFSET, 321
1761, ML, 1, OFFSET, 375
1762, ML, 2, OFFSET, 362
1763, ML, 2, OFFSET, 366
1764, ML, 4, OFFSET, 383
1765, ML, 2, OFFSET, 382
1766, ML, 0, OFFSET, 345
1767, ML, 0, OFFSET, 351
1768, ML, 1, OFFSET, 364
1769, ML, 3, OFFSET, 421
1770, ML, 0, OFFSET, 353
1771, ML, 1, OFFSET, 337
1772, ML, 1, OFFSET, 319
1773, ML, 1, OFFSET, 357
1774, ML, 0, OFFSET, 350
1775, ML, 0, OFFSET, 339
1776, ML, 0, OFFSET, 390
1777, ML, 2, OFFSET, 334
1778, ML, 2, OFFSET, 325
1779, ML, 0, OFFSET, 339
1780, ML, 0, OFFSET, 391
1781, ML, 1, OFFSET, 337
1782, ML, 0, OFFSET, 319
1783, ML, 0, OFFSET, 368
1784, ML, 0, OFFSET, 318
1785, ML, 0, OFFSET, 310
1786, ML, 1, OFFSET, 428
1787, ML, 0, OFFSET, 385
1788, ML, 0, OFFSET, 316
1789, ML, 1, OFFSET, 368
1790, ML, 3, OFFSET, 356
1791, ML, 0, OFFSET, 345
1792, ML, 0, OFFSET, 381
1793, ML, 1, OFFSET, 354
1794, ML, 1, OFFSET, 431
1795, ML, 2, OFFSET, 347
1796, ML, 3, OFFSET, 350
1797, ML, 3, OFFSET, 302
1798, ML, 1, OFFSET, 374
1799, ML, 1, OFFSET, 301
1800, ML, 0, OFFSET, 311
1801, ML, 0, OFFSET, 327
1802, ML, 0, OFFSET, 345
1803, ML, 0, OFFSET, 319
1804, ML, 1, OFFSET, 284
1805, ML, 1, OFFSET, 386
1806, ML, 2, OFFSET, 368
1807, ML, 1, OFFSET, 324
1808, ML, 1, OFFSET, 370
1809, ML, 1, OFFSET, 413
1810, ML, 1, OFFSET, 286
1811, ML, 0, OFFSET, 317
1812, ML, 0, OFFSET, 319
1813, ML, 0, OFFSET, 331
1814, ML, 0, OFFSET, 326
1815, ML, 0, OFFSET, 336
1816, ML, 0, OFFSET, 372
1817, ML, 0, OFFSET, 353
1818, ML, 0, OFFSET, 301
1819, ML, 2, OFFSET, 294
1820, ML, 6, OFFSET, 336
1821, ML, 0, OFFSET, 353
1822, ML, 0, OFFSET, 344
1823, ML, 1, OFFSET, 301
1824, ML, 2, OFFSET, 362
1825, ML, 1, OFFSET, 345
1826, ML, 1, OFFSET, 349
1827, ML, 0, OFFSET, 364
1828, ML, 3, OFFSET, 325
1829, ML, 0, OFFSET, 289
1830, ML, 0, OFFSET, 303
1831, ML, 0, OFFSET, 299
1832, ML, 0, OFFSET, 272
1833, ML, 0, OFFSET, 335
1834, ML, 0, OFFSET, 282
1835, ML, 0, OFFSET, 287
1836, ML, 0, OFFSET, 310
1837, ML, 0, OFFSET, 293
1838, ML, 0, OFFSET, 315
1839, ML, 0, OFFSET, 292
1840, ML, 0, OFFSET, 306
1841, ML, 0, OFFSET, 312
1842, ML, 0, OFFSET, 276
1843, ML, 0, OFFSET, 352
1844, ML, 0, OFFSET, 314
1845, ML, 1, OFFSET, 342
1846, ML, 0, OFFSET, 311
1847, ML, 0, OFFSET, 280
1848, ML, 2, OFFSET, 360
1849, ML, 1, OFFSET, 313
1850, ML, 3, OFFSET, 277
1851, ML, 1, OFFSET, 279
1852, ML, 2, OFFSET, 332
1853, ML, 0, OFFSET, 344
1854, ML, 0, OFFSET, 363
1855, ML, 0, OFFSET, 319
1856, ML, 0, OFFSET, 357
1857, ML, 1, OFFSET, 310
1858, ML, 1, OFFSET, 317
1859, ML, 0, OFFSET, 295
1860, ML, 0, OFFSET, 303
1861, ML, 1, OFFSET, 341
1862, ML, 1, OFFSET, 292
1863, ML, 2, OFFSET, 293
1864, ML, 3, OFFSET, 306
1865, ML, 0, OFFSET, 329
1866, ML, 0, OFFSET, 288
1867, ML, 1, OFFSET, 328
1868, ML, 1, OFFSET, 623
1869, ML, 0, OFFSET, 297
1870, ML, 0, OFFSET, 269
1871, ML, 0, OFFSET, 294
1872, ML, 1, OFFSET, 270
1873, ML, 0, OFFSET, 322
1874, ML, 1, OFFSET, 328
1875, ML, 1, OFFSET, 324
1876, ML, 0, OFFSET, 283
1877, ML, 0, OFFSET, 306
1878, ML, 3, OFFSET, 296
1879, ML, 6, OFFSET, 325
1880, ML, 2, OFFSET, 300
1881, ML, 1, OFFSET, 278
1882, ML, 1, OFFSET, 267
1883, ML, 0, OFFSET, 294
1884, ML, 1, OFFSET, 227
1885, ML, 0, OFFSET, 290
1886, ML, 1, OFFSET, 270
1887, ML, 0, OFFSET, 293
1888, ML, 1, OFFSET, 319
1889, ML, 1, OFFSET, 285
1890, ML, 2, OFFSET, 287
1891, ML, 0, OFFSET, 295
1892, ML, 1, OFFSET, 300
1893, ML, 5, OFFSET, 298
1894, ML, 1, OFFSET, 330
1895, ML, 0, OFFSET, 301
1896, ML, 1, OFFSET, 283
1897, ML, 1, OFFSET, 299
1898, ML, 0, OFFSET, 315
1899, ML, 0, OFFSET, 248
1900, ML, 0, OFFSET, 271
1901, ML, 0, OFFSET, 299
1902, ML, 1, OFFSET, 304
1903, ML, 0, OFFSET, 282
1904, ML, 0, OFFSET, 253
1905, ML, 0, OFFSET, 263
1906, ML, 2, OFFSET, 278
1907, ML, 1, OFFSET, 341
1908, ML, 1, OFFSET, 365
1909, ML, 0, OFFSET, 270
1910, ML, 0, OFFSET, 258
1911, ML, 0, OFFSET, 257
1912, ML, 0, OFFSET, 294
1913, ML, 0, OFFSET, 256
1914, ML, 0, OFFSET, 275
1915, ML, 1, OFFSET, 296
1916, ML, 3, OFFSET, 247
1917, ML, 0, OFFSET, 290
1918, ML, 0, OFFSET, 306
1919, ML, 0, OFFSET, 314
1920, ML, 0, OFFSET, 322
1921, ML, 0, OFFSET, 261
1922, ML, 4, OFFSET, 290
1923, ML, 1, OFFSET, 234
1924, ML, 0, OFFSET, 280
1925, ML, 1, OFFSET, 314
1926, ML, 0, OFFSET, 280
1927, ML, 0, OFFSET, 275
1928, ML, 0, OFFSET, 279
1929, ML, 0, OFFSET, 274
1930, ML, 0, OFFSET, 287
1931, ML, 2, OFFSET, 282
1932, ML, 2, OFFSET, 252
1933, ML, 0, OFFSET, 266
1934, ML, 0, OFFSET, 296
1935, ML, 2, OFFSET, 270
1936, ML, 0, OFFSET, 307
1937, ML, 2, OFFSET, 306
1938, ML, 2, OFFSET, 282
1939, ML, 1, OFFSET, 272
1940, ML, 1, OFFSET, 262
1941, ML, 0, OFFSET, 266
1942, ML, 1, OFFSET, 269
1943, ML, 1, OFFSET, 298
1944, ML, 1, OFFSET, 307
1945, ML, 0, OFFSET, 326
1946, ML, 0, OFFSET, 280
1947, ML, 0, OFFSET, 246
1948, ML, 0, OFFSET, 296
1949, ML, 0, OFFSET, 290
1950, ML, 0, OFFSET, 300
1951, ML, 0, OFFSET, 230
1952, ML, 0, OFFSET, 323
1953, ML, 0, OFFSET, 256
1954, ML, 1, OFFSET, 273
1955, ML, 1, OFFSET, 230
1956, ML, 0, OFFSET, 249
1957, ML, 2, OFFSET, 257
1958, ML, 2, OFFSET, 254
1959, ML, 3, OFFSET, 281
1960, ML, 3, OFFSET, 258
1961, ML, 0, OFFSET, 264
1962, ML, 1, OFFSET, 280
1963, ML, 1, OFFSET, 285
1964, ML, 1, OFFSET, 243
1965, ML, 0, OFFSET, 285
1966, ML, 1, OFFSET, 298
1967, ML, 3, OFFSET, 218
1968, ML, 4, OFFSET, 264
1969, ML, 0, OFFSET, 242
1970, ML, 0, OFFSET, 261
1971, ML, 1, OFFSET, 268
1972, ML, 1, OFFSET, 265
1973, ML, 1, OFFSET, 262
1974, ML, 1, OFFSET, 268
1975, ML, 1, OFFSET, 265
1976, ML, 1, OFFSET, 224
1977, ML, 0, OFFSET, 220
1978, ML, 0, OFFSET, 272
1979, ML, 0, OFFSET, 261
1980, ML, 0, OFFSET, 273
1981, ML, 0, OFFSET, 214
1982, ML, 3, OFFSET, 241
1983, ML, 1, OFFSET, 298
1984, ML, 0, OFFSET, 294
1985, ML, 0, OFFSET, 314
1986, ML, 0, OFFSET, 258
1987, ML, 0, OFFSET, 273
1988, ML, 1, OFFSET, 240
1989, ML, 1, OFFSET, 262
1990, ML, 2, OFFSET, 302
1991, ML, 1, OFFSET, 242
1992, ML, 2, OFFSET, 223
1993, ML, 1, OFFSET, 258
1994, ML, 2, OFFSET, 251
1995, ML, 6, OFFSET, 311
1996, ML, 1, OFFSET, 253
1997, ML, 0, OFFSET, 284
1998, ML, 0, OFFSET, 296
1999, ML, 3, OFFSET, 254
2000, ML, 2, OFFSET, 232
2001, ML, 2, OFFSET, 274
2002, ML, 1, OFFSET, 266
2003, ML, 1, OFFSET, 261
2004, ML, 0, OFFSET, 238
2005, ML, 0, OFFSET, 237
2006, ML, 2, OFFSET, 255
2007, ML, 2, OFFSET, 258
2008, ML, 1, OFFSET, 229
2009, ML, 0, OFFSET, 249
2010, ML, 0, OFFSET, 278
2011, ML, 0, OFFSET, 220
2012, ML, 0, OFFSET, 276
2013, ML, 0, OFFSET, 227
2014, ML, 0, OFFSET, 221
2015, ML, 3, OFFSET, 256
2016, ML, 4, OFFSET, 227
2017, ML, 1, OFFSET, 244
2018, ML, 0, OFFSET, 220
2019, ML, 0, OFFSET, 245
2020, ML, 0, OFFSET, 229
2021, ML, 0, OFFSET, 239
2022, ML, 2, OFFSET, 257
2023, ML, 0, OFFSET, 248
2024, ML, 0, OFFSET, 277
2025, ML, 0, OFFSET, 265
2026, ML, 0, OFFSET, 193
2027, ML, 1, OFFSET, 227
2028, ML, 1, OFFSET, 268
2029, ML, 4, OFFSET, 258
2030, ML, 7, OFFSET, 219
2031, ML, 2, OFFSET, 224
2032, ML, 2, OFFSET, 228
2033, ML, 2, OFFSET, 250
2034, ML, 0, OFFSET, 255
2035, ML, 0, OFFSET, 252
2036, ML, 0, OFFSET, 249
2037, ML, 0, OFFSET, 211
2038, ML, 0, OFFSET, 261
2039, ML, 0, OFFSET, 207
2040, ML, 0, OFFSET, 248
2041, ML, 0, OFFSET, 251
2042, ML, 0, OFFSET, 262
2043, ML, 1, OFFSET, 215
2044, ML, 3, OFFSET, 246
2045, ML, 0, OFFSET, 220
2046, ML, 1, OFFSET, 278
2047, ML, 1231, OFFSET, 305
